listing_id,Name,Description,Neighborhood,ZipCode,Latitude,Longitude,Room type,accommodates,bathrooms,bedrooms,review_scores_rating,reviews_per_month,price,sentiment_compound_polarity
14322,Beautiful Apartment in Manhattan!!!,"You will find a welcoming apartment, I love to feel home after walking all day, and you will feel the same. A lovely home in the heart of Manhattan close to everything :) Please do not wear shoes in the apt, on rugs especially. Check in or out are flexible only if available. THE APARTMENT IS MODERN AND WELL FURNISHED,SPOTLESS, WELL-MANTAINED, WELL DESIGNED, WOOD FLOOR AND LOTS OF WINDOWS!! I HAVE A NICE BIG SIZE ONE BEDROOM APARTMENT WITH A QUEEN SIZE BED, WITH ALL THE FACILITIES INCLUDED (AC on usage) The apartment is located  on the east side of manhattan, still in between of east village and mid town. Near you have many famous landmarks, including Gramercy Park, Union Square and NYU, Empire State building, Madison Square park and the Flat Iron building. It's also located near many great restaurants and cafes,bars, supermarkets and more.. Major bus an trains( 6 and N R Q) On the east side you are 2 avenues away from the East Side River, take the chance on a sunny day and walk, run or",Kips Bay,10010,40.73961242,-73.98074318,Entire home/apt,2,1,1,94,0.2,200,0.71243125
14377,Williamsburg 1 bedroom Apartment,"Fully furnished 1 bedroom apartment in Williamsburg, Brooklyn. Apartment is set up with everything to make you comfortable.  Bedroom has a queen sized pillow top mattress and an air conditioner.  Living room is set up with flat screen with roku with netflix/hulu/amazon prime, air conditioner, and a desk to work.   Apartment has an eat in kitchen with stainless steel appliances and all the dishes/cookware necessary.  The building has an elevator. The neighborhood is extremely trendy. Within walking distance are many coffee shops, bars, restaurants, shops.  There are several large music venues as well as smaller ones in the neighborhood.  An abundance of thrift/vintage shops thrive in Williamsburg.   Rarely is it necessary to leave the neighborhood for a great night out.  The JMZ train is 3 blocks away. 1 stop to Manhattan, Lower East Side. L train is 10 minutes walk, 1 stop to Manhattan. Or walk over the Williamsburg bridge into Manhattan's Lower East Side. The night view of Manhattan o",Williamsburg,11211,40.70880819,-73.95930151,Entire home/apt,2,1,1,97,0.92,140,0.903128283
14694,Large bedrm kitchen lounge  garden Victorian House,"Safe, tree lined Ditmas Park / Cortelyou area, restored 7 bedroom Victorian House;  THIS LISTING IS for the big bedroom- tempurpedic King bed, lounge, kitchen,  porches, climate-controlled, WiFi, Netflix for movies, clean!   5 min. to Q/B trains 20 min. to City I live in the house with my service dog.  I look forward to hosting you and meeting you! Enjoy a large bedroom: Tempurpedic King size  bed, skylight,  2nd & 3rd floor bathrooms; kitchen & lounge for your use.   Outdoor porch and back deck.  Great, quiet neighborhood, Ditmas Park / Cortelyou Rd. area with subway, restaurants and grocery all within 3 blocks.  2 bathrooms including walk in shower and 2 claw foot tubs with shower, Lounge with kitchen on the second floor.   All rooms have Climate controlled heat & AC units,  WiFi through out the house and porches, Outdoor space: 2 porches, porch swing and garden. We live in a large free standing, 3-story,wood frame VICTORIAN home, built in 1909, restored to her original glory.   Most",Flatbush,11230,40.63553128,-73.95986755,Private room,2,2,1,100,0.07,145,0.871783333
14708,"Brooklyn, Ditmas Park, The Roost","Great, safe, tree lined street; Ditmas Park / Cortelyou area;   Your rental: Guest quarters in Victorian house, Brass bed bedroom, lounge, kitchen, two baths, porches, all climate-controlled, WiFi, 3 short blocks to Q/B trains, 20 min. to downtown Enjoy a comfy bedroom, Organic cotton full size brass bed, wool carpet, window facing the garden. 2 bathrooms including walk in shower and claw foot tubs, Lounge with kitchen on the second and third floors.   Climate controlled rooms, WiFi, Outdoor space: 2 porches, porch swing and garden. Thank you for checking out my house:) We live in a large free standing, 3-story,wooden frame VICTORIAN home, built in 1909, restored to her original glory.     Most of the second and third floors of my home are reserved for guests.   Being on the historic registry, the neighborhood looks much like it did in the early 1900's- except the trees are bigger:)   The rental includes one bedroom, use of two guest bathrooms, guest lounge with kitchen.  The lounge an",Flatbush,11230,40.63470762,-73.96077735,Private room,2,2,1,98,0.11,135,0.968388889
14991,"Great Location, Manhattan Bedroom!","Room for rent in my Manhattan apartment. The area is beautiful. It's the Lower East Side, a very nice neighborhood with lots of places to eat and hang out and it is in the heart of Manhattan. I have a room for rent in my Lower East Side (Manhattan) apartment. This is an apartment share situation. Minimum stay 5 nights.  PRICE: $100 ONE PERSON per night, $120 TWO PERSONS per night.  The apt has two bedrooms, one is mine. The one I rent has a queen bed and a dresser. The room has two windows. The use of the kitchen and bathroom are shared with me. Location: The area is beautiful. It's the Lower East Side, a very nice neighborhood with lots of places to eat and hang out and it is in the heart of Manhattan. I offer clean sheets and towels at the beginning of the stay, you are welcome to laundry them during the stay.  I do offer a clean apartment at the beginning, during the stay it is a share like situation where everybody's help to keep it clean is highly appreciated! No smoking is allowe",Lower East Side,10002,40.7200353,-73.99104095,Private room,1,1,1,98,0.15,100,0.88856875
15220,Best Location in NYC! TIMES SQUARE!,"Super cool and spacious bedroom with loft bed. Super quiet to sleep and relax and yet in the middle of its all. 3 blocks from Times Square.  2 blocks from port authority bus terminal and major train lines in NYC! The apartment has a kitchen and two bedrooms, one with a full size bed, and one with full lofted bed.  There are huge windows, which provide great sun light! The shower and sink are inside the apartment and the toilet is conveniently located outside the apt in the hallway and is exclusively for the use of this apt.  The kitchen is equipped with a stove, silverware, microwave, coffee maker, blender, two Televisions, two Air Conditioners and a very comfy leather sofa.  There is a fast connection to the internet with WIFI throughout. The kitchen can be used to cook breakfast only, and is available to eat lunch and dinner, but not to cook these meals in.  However, the Microwave is always available! The apartment is in New York City's Best Location, right in the heart of it all, on",Hell's Kitchen,10018,40.75530984,-73.99292939,Private room,1,0.5,1,93,2.41,69,0.834416732
15230,Charming 2 Bedroom Yard Access,"Self catering lodging / vacation rental   --full kitchen  -- 1 King Beds ( or Upgrade up 2 single beds only $30 one time fee) -- 1 Queen Bed --Historic / Trendy Residential Neighborhood We welcome travelers to CozySuite to sleep by night, live and commute as a native New Yorkers.  The MTA subways and buses are nearby leading to all major attractions. You can take the A train in 5 express stops to Manhattan. Our modern, spacious, new construction brownstone is located in BrooklynÃ¢Â€Â™s historical neighborhood of Bedford-Stuyvesant, famous for its tree lined streets and landmark brownstones.  We are 10-15 minutes from The Brooklyn Art Museum, BAM (Brooklyn Academy of Music), Prospect Park, Fort Greene, and BrooklynÃ¢Â€Â™s Botanical Garden.  Accomodations / Additional Amenities 3 Bedrooms (includes 1 master bedroom with private bathroom)  2 Full Bathrooms Hardwood floors (low allergen environment) Each Bedroom room has:  -Ceiling Fans - One complimentary set of fresh clean bed set and towels  - On",Bedford-Stuyvesant,11221,40.68661583,-73.9327525,Entire home/apt,4,1,2,88,0.09,185,0.677344444
15338,Room in Greenpoint Loft w/ Roof,"A private bedroom in an eclectic 3 bedroom loft apartment in an old warehouse. Very close to lots of great bars, venues, shop, restaurants and activities in Williamsburg and Greenpoint, and just 30 minutes to central Manhattan. Best for laid back younger guests. It's a bit dusty from being by the highway, so it's not for everyone. Hi there!  Available for short term stay is ONE of three separate small private rooms, each about 90 SF, with full bed mattresses lofted above the floor with some short steps up. There is a roof with some chairs and a good view of the Manhattan skyline. It's very near delis, fun bars, really great restaurants, awesome pizza, a nice cafe, 15 minute walk or 5 minute b24 bus ride to the Graham L subway stop and 15 minute walk to the Nassau G, and 30 minutes total travel time to Union Square. That is a central subway hub. From there you can get to Times Square, Grand Central, Chinatown, and Wall Street area in 5-10 minutes, or the major museums in 15 minutes. It ",Greenpoint,11222,40.72401053,-73.93787985,Private room,2,1.5,1,86,1.2,49,0.70613125
15341,**Bright Nolita Apt w Doorman/Elevators/Gym**,"Greetings! This is a bright, spartan 1-bedroom in a Luxury Nolita high-rise condo building with 24 hour lobby attendants and elevators. Amazing location with nearby subways, Whole Foods, SoHo, Lower East Side, Little Italy, Chinatown, NYU. Hello ~ : ) I am travelling soon and taking short term stays in my Nolita apartment for a minimum of 30 day stays. This is a simple, spartan 1-bedroom in an awesome, safe neighborhood.  For the stay, I am looking for guests who are Mature, Low Key, Financially Secure, Non-Smoking in the room, Relatively LOW maintenance & clean, and NON-Partying (meaning I dont mind if you like to have fun, just no throwing parties in THIS apartment, please). Apartment Amenities include:  * WiFi 25/25MBps (Download/Upload) * FiOS TV (Online streaming movies, TV series, Widgets, Showtime, 260+ channels and music) * Large wall closet in bedroom * Heating/Cooling unit inside both rooms * Cable TV connection in both rooms * Large Windows * Furnished * Desk * Queen sized b",SoHo,10002,40.7220985,-73.99775031,Entire home/apt,2,1,1,92,0.3,180,0.825427778
15385,"Very, very cozy place","A home away from home.Its a very cute and charming. full size bed (sheets and towels included). VERY CLEAN  You are welcome to use the kitchen. Amazing stores, restaurants and cafes. Close to the river and to the Williamsburg bridge No smoking and no pets. Best location in Williamsburg - Brooklyn, first stop on the L, J,Z.M 10 to 15 min walk. Close to Bedford av. The apartment is overall a welcoming space. Small and charming. You will get a private room, my room is at the oposite end. Very comfortable kitchen and I will like  to keep it spotless at all time. Be ready to go up 4 floors. A good way to keep your legs in shape ;) For the most part ill be at the apartment while is rented. Williamsburg is one of the best places to be n Brooklyn. super cool vibe, amazing shops and restaurant just 10 to 15 min on the train to Manhattan.  Some days you don't even have to leave the neighborhood, It is a great place to hangout. L, J M and Z",Williamsburg,11249,40.71185071,-73.96204002,Private room,1,1,1,97,0.31,85,0.9345875
15491,Sleep by Night at CozySuite Chambre,"Self catering lodging / vacation rental   --full kitchen  --King Bed ( or Upgrade 2 single beds only $30 one time fee) -- private room / private bathroom with Shared Common Areas (in 3 bedroom apartment) --Historic / Trendy Residential Neighborhood We welcome travelers to CozySuite to sleep by night, live and commute as a native New Yorkers.  The MTA subways and buses are nearby leading to all major attractions. You can take the A train in 5 express stops to Manhattan. Our modern, spacious, new construction brownstone is located in BrooklynÃ¢Â€Â™s historical neighborhood of Bedford-Stuyvesant, famous for its tree lined streets and landmark brownstones.  We are 10-15 minutes from The Brooklyn Art Museum, BAM (Brooklyn Academy of Music), Prospect Park, Fort Greene, and BrooklynÃ¢Â€Â™s Botanical Garden.  Accomodations / Additional Amenities   1 Private Bedroom with shared common areas: private bedroom includes private bathroom -within in 3 bed / 2 bath apartment that will share kitchen, living and ",Bedford-Stuyvesant,11221,40.68684622,-73.93244783,Private room,2,1,1,90,0.05,69,0.7442
15493,Stay at the CozySuite Fortress,"Self catering lodging / vacation rental   --full kitchen  -- Queen Bed  -- private room with Shared Common Areas (in 3 bedroom apartment) --Historic / Trendy Residential Neighborhood We welcome travelers to CozySuite to sleep by night, live and commute as a native New Yorkers.  The MTA subways and buses are nearby leading to all major attractions. You can take the A train in 5 express stops to Manhattan. Our modern, spacious, new construction brownstone is located in BrooklynÃ¢Â€Â™s historical neighborhood of Bedford-Stuyvesant, famous for its tree lined streets and landmark brownstones.  We are 10-15 minutes from The Brooklyn Art Museum, BAM (Brooklyn Academy of Music), Prospect Park, Fort Greene, and BrooklynÃ¢Â€Â™s Botanical Garden.  Accomodations / Additional Amenities   1 Private Bedroom with shared common areas: shared bathroom  -within in 3 bed apartment that will share kitchen, living and dining area -Hardwood floors (low allergen environment) Bedroom room has:  -Ceiling Fans - One compl",Bedford-Stuyvesant,11221,40.68523801,-73.93143383,Private room,2,0,1,81,0.22,59,0.749166667
15509,Sleep at the CozySuite Sanctuary,"Self catering lodging / vacation rental   --full kitchen  --Queen Bed -- private room with Shared Common Areas (in 3 bedroom apartment) --Historic / Trendy Residential Neighborhood We welcome travelers to CozySuite to sleep by night, live and commute as a native New Yorkers.  The MTA subways and buses are nearby leading to all major attractions. You can take the A train in 5 express stops to Manhattan.   Our modern, spacious, new construction brownstone is located in BrooklynÃ¢Â€Â™s historical neighborhood of Bedford-Stuyvesant, famous for its tree lined streets and landmark brownstones.  We are 5 mins away from Bushwich and 10-15 minutes from Williamsburg, The Brooklyn Museum, BAM (Brooklyn Academy of Music), Prospect Park, Fort Greene, and BrooklynÃ¢Â€Â™s Botanical Garden.  Accomodations / Additional Amenities   1 Private Bedroom with shared common areas: shared bathroom  -within in 3 bed apartment that will share kitchen and dining area -Hardwood floors (low allergen environment) Bedroom room",Bedford-Stuyvesant,11221,40.68538417,-73.9327087,Private room,2,0,1,73,0.13,59,0.646753846
15729,Village Green,"Beautiful bedroom in a duplex house with large outdoor garden.  Located in Red Hook Brooklyn just a short walk to the water, great views of lower Manhattan and the statue of liberty.   NOTE: THIS LISTING IS FOR (1) PRIVATE ROOM YOU CAN RENT THE ENTIRE DUPLEX AS WELL in another listing.",Red Hook,11231,40.67694748,-74.01120866,Private room,4,1,1,79,0.22,89,0.779459091
16326,Comfortable 4-bedroom apt in family house.,"Spacious and clean four bedroom, two bathroom apartment. Beautiful, safe Brooklyn neighborhood. Close to Manhattan via Subway. The other apartment is me and my family. Brooklyn Vacation Rental for up to 8 people Vacation Rental Details: This apartment is in a 2 family house (the other apartment is me). We rent the apartment out as a vacation rental. It's a great way for tourists to visit New York City, and not have to pay hotel prices! APARTMENT DETAILS: - master bedroom (queen bed) - master bathroom - three bedrooms (full beds; all bedrooms are private and have windows, except for fourth bedroom, which is private, but has no window) - second full bathroom - Comfortable living room with two sofas, TV and DVD player - Kitchen equipped with dishes, silverware, pots & pans, stove/oven, dishwasher, microwave, coffee maker, toaster, fridge/freezer - Linens and towels included - no washer or dryer, but there is a laundromat one block away (they also do drop-off service for a reasonable price",Prospect Heights,11238,40.67810546,-73.96428442,Entire home/apt,8,2,4,99,1.41,200,0.930486957
16338,Double Room w Private Deck Clinton Hill Best Area,"Lovely and quiet double room at the back of the apartment, with your private access to a tranquil deck, where there is room to work and relax.  Beautiful Block and close to Fort Greene park and train. If you ask around anyone will tell you that the Fort Greene/Clinton Hill area of Brooklyn is one of the coolest neighborhood to be in. Lots of bars/restaurants. Lovely park and trees everywhere. Farmers market on saturday and much to do. Close to ALL the trains and buses.  My block is nice and quiet.   This is a two bedroom apt. You will have a private room  and share the bathroom and kitchen with me.  The apt has high ceilings and wood floors.   The Room opens onto a really cute deck that is also your own private space. There is a loft double bed suitable for a couple,  Also a double bed in the room if climbing up a ladder is not your thing.  Loft area becomes a great storage space for cases etc  Please Note utilities are not included for long term stay. Average price for gas electric an",Clinton Hill,11205,40.68999661,-73.96787829,Private room,2,1,1,92,0.25,55,0.907255556
16421,Your Heaven in Hells Kitchen,"We are offering longer term stays for an individual who need accommodations for work or school or just a temporary space. Minimum stay would be one month but we are looking for someone needing a place for 3 to 6 months ideally. Charming, asian inspired two bedroom in the heart of the theatre district. Quiet and peaceful ground floor rear unit with a private deck/garden just off the living room. Short walk to Broadway, Central Park and all subway lines. Great for Broadway theatre enthusiast. You can just go out of the building and walk to all Broadway theatres! An endless choice of great restaurants can be had on 9th Avenue and the theatre district ""restaurant row"" on West 46th Street. WIFI internet is available. Continental breakfast included as are fresh towels.  Coin operated washers and dryers are available in basement of the building requiring quarters only.   Bed linens and towels are incuded. There is a coin operated laundry room in the basement of the building that guests can us",Hell's Kitchen,10036,40.75978558,-73.99119343,Private room,1,1,1,89,1.76,52,0.878625532
16458,Light-filled 2B duplex in the heart of Park Slope!,"Located in the heart of Park Slope, a safe, family neighborhood, we are right across the street from beautiful JJ Byrne Playground / Old Stone House and a short walk to the subway, Prospect Park, the Sunday farmer's market, Whole Foods, and incredible restaurants and bars. Our 2-bedroom, 2-bathroom duplex has amazing light, a rear balcony and a large south-facing roof deck. With toddler beds, a crib, a washer-dryer and plenty of space, our place is perfect for families. Our place is a relaxed and quiet refuge from the city! With two floors, incredible natural light, and lots of plants, we have plenty of space to accommodate families in comfort. The large master bedroom upstairs opens directly out onto the south-facing deck, where in season you can enjoy views of the Freedom Tower and Statue of Liberty while eating straight out of the garden! The open kitchen / living room area is perfect for hanging out, and opens to a north-facing terrace (think Rear Window) where you can drink your m",Park Slope,11215,40.67342578,-73.98337719,Entire home/apt,4,2,2,100,0.26,225,0.957425
16580,"Sunny, Modern room in East Village!","This clean and very comfortable room in the East Village has spectacular views of downtown Manhattan and is a block away from Tompkins Square Park and we are very excited to share our space with you! Thanks for taking a look. This listing is for 1 private room w/ a large queen size bed in a 3 bedroom luxury duplex with a large private terrace on East 9th Street.  The Apartment: Just one block off Tompkins Square Park in an elevator building. The apartment is a large luxury 2-floor, 3-bedroom, 2-bath duplex in Alphabet City/ East Village and a short walk away from Lower East Side, West Village, SoHo, Noho, Chinatown, Little Italy, and the rest of downtown Manhattan! The Room: A large, bright room with a very comfortable queen-sized bed, AC, large closet, and spectacular views of lower Manhattan.  The Host: Friendly, creative female who loves to travel, write, make movies, listen to music, and meet new people! I've lived in the neighborhood for over 10 years and have lots recommendations",East Village,10009,40.72648795,-73.97903515,Private room,2,1,1,95,4.4,80,0.875416058
16595,The Deck Loft - Full Floor - 1 Bedroom - 6 Windows,"*NOTE: availability changes periodically, please contact me before sending a booking request* Bright and spacious full floor loft featuring a private bedroom, hardwood floors, high ceilings, exposed brick, and six windows on east and west sides letting in plenty of light.  A carefully arranged blend of modern, vintage, and classic mid-century furniture creates an eclectic but cozy ambience that makes you feel at home. Street parking.  Two flights of stairs.  No elevator Ã¢Â€Â¢ Private bedroom with queen size bed and secretary desk Ã¢Â€Â¢ Two sofa beds in the living area (twin & full size) Ã¢Â€Â¢ Dining area with fully equipped open kitchen Ã¢Â€Â¢ Office area with two desks, cinema display, all-in-one printer Ã¢Â€Â¢ Wall unit with reading  nook Ã¢Â€Â¢ Home theater  (projector / screen / sound system) Ã¢Â€Â¢ Spacious wall closet Ã¢Â€Â¢ Clawfoot tub Nestled in historic South Williamsburg in a typical low-rise, pre-war building in a quiet and breezy area a stone's throw away from the East River and great views of Manhattan. Bedf",Williamsburg,11249,40.70933028,-73.96791761,Entire home/apt,3,1,1,92,1.27,350,0.857872358
16821,Large Room in Amazing East Village Apt,"The apartment is among the best available in the lively East Village. ItÃ¢Â€Â™s a second-floor walk up with a fire escape off of Room #1, a large kitchen, spacious living room, large back deck with bbq, wi-fi internet, pressed-tin ceilings, amazing roof access, etc. It has a lot of character; very homey but spacious feeling with high ceilings, lots of artwork, plants, wood floors, exposed brick, etc. The apartment is among the best available in the lively East Village. ItÃ¢Â€Â™s a second-floor walk up with a fire escape off of Room #1, a large kitchen, spacious living room, large back deck with bbq, wi-fi internet, pressed-tin ceilings, amazing roof access, etc. It has a lot of character; very homey but spacious feeling with high ceilings, lots of artwork, plants, wood floors, exposed brick, etc. The access to grocery stores, laundry, restaurants, bars, theaters, liquor store, cinema, Tompkins Square Park, etc, is pretty unbeatable. In general, the rooms, location, and size of the apartment make",East Village,10009,40.72298247,-73.98473633,Private room,1,1,1,93,1.18,79,0.816469318
16974,SpaHa Loft: Enormous and Bright,"Our luxury loft occupies the entire second floor of an old warehouse with high ceilings, lots of windows, 4 bedrooms & 2 bathrooms. It's located next to a small park on a very quiet block. Supermarket is next door, and the subway five minutes away. ABSOLUTELY NO SMOKING! PLEASE NOTE RATE VARIES DEPENDING ON MONTH/SEASON AND IS BASED ON 4 PEOPLE. A SECURITY DEPOSIT IS REQUIRED, AND  THERE IS A $150 CLEANING FEE. AVAILABLE ALL YEAR! ALL UTILITIES & WIFI INCLUDED. CHECKOUT TIME IS 10:00 AM. Soak up the Latin beat of exciting SpaHa (Manhattan's Spanish Harlem) in this 2000+ square foot luxury loft taking up the entire second floor of an old warehouse that has been renovated with care. With 12ft ceilings, the custom windows let in tons of light.   The loft has four bedrooms (2 with queen beds, 2 with 2 twins).  In true loft fashion, the walls don't quite reach the ceilings, but it's great for families or groups of friends on an outing to New York, or maybe even looking for a place to settle",East Harlem,10035,40.8016425,-73.93922139,Entire home/apt,8,2,4,96,1.51,225,0.910440373
16990,Sleep at the CozySuite Pinacle,"Self catering lodging / vacation rental   --full kitchen  --Queen Bed -- private room with Shared Common Areas (in 3 bedroom apartment) --Historic / Trendy Residential Neighborhood We welcome travelers to CozySuite to sleep by night, live and commute as a native New Yorkers.  The MTA subways and buses are nearby leading to all major attractions. You can take the A train in 5 express stops to Manhattan. Our modern, spacious, new construction brownstone is located in BrooklynÃ¢Â€Â™s historical neighborhood of Bedford-Stuyvesant, famous for its tree lined streets and landmark brownstones.  We are 10-15 minutes from The Brooklyn Art Museum, BAM (Brooklyn Academy of Music), Prospect Park, Fort Greene, and BrooklynÃ¢Â€Â™s Botanical Garden.  Accomodations / Additional Amenities   1 Private Bedrooms with shared common areas: shared bathroom  -within in 3 bed apartment that will share kitchen, living and dining area -Hardwood floors (low allergen environment) Bedroom room has:  -Ceiling Fans - One compli",Bedford-Stuyvesant,11221,40.68493229,-73.93166104,Private room,2,1,1,90,0.05,59,0.7042
17092,Cool Room in Hell's Kitchen,"This comfy and cozy room is located in the heart of the city in a quiet building.  You are minutes away from the cities most important landmarks and in one of the most diverse areas of the world.   Cozy apartment in the heart of NYC for 2 people to live comfortably.  Apartment is  5 minute walk from Times Square and the Theater District.   10 minute walk from Central Park (Columbus Circle).   2 blocks away from various subway stations (A,C,E,N,R trains). Temperpedic Queen Size Mattress AC 32 inch HD TV in bedroom. DVD Cable Wifi Microwave Open to interaction with guests and if you need any help i'm glad to assist. Heart of the city with great eats all around.  The apartment faces the back of the building and not the street so it is extremely quiet. 10 minute walk from Central Park (Columbus Circle).   2 blocks away from various subway stations (A,C,E,N,R trains). you can cook with no problems.. ",Hell's Kitchen,10019,40.76341923,-73.98865413,Private room,1,1,1,88,0.39,51,0.729429412
17240,Stay at the CozySuite Citadelle,"Self catering lodging / vacation rental   --full kitchen  --King Bed ( or Upgrade 2 single beds only $30 one time fee) -- private room / private bathroom with Shared Common Areas (in 3 bedroom apartment) --Historic / Trendy Residential Neighborhood We welcome travelers to CozySuite to sleep by night, live and commute as a native New Yorkers.  The MTA subways and buses are nearby leading to all major attractions. You can take the A train in 5 express stops to Manhattan. Our modern, spacious, new construction brownstone is located in BrooklynÃ¢Â€Â™s historical neighborhood of Bedford-Stuyvesant, famous for its tree lined streets and landmark brownstones.  We are 10-15 minutes from The Brooklyn Art Museum, BAM (Brooklyn Academy of Music), Prospect Park, Fort Greene, and BrooklynÃ¢Â€Â™s Botanical Garden.  Accommodations / Additional Amenities   1 Private Bedroom with shared common areas: private bedroom includes private bathroom -within in 3 bed / 2 bath apartment that will share kitchen, living and",Bedford-Stuyvesant,11221,40.68511211,-73.93239571,Private room,2,1,1,79,0.2,69,0.68849
17297,Modern Brownstone living1,"BROOKLYN BROWNSTONE TOWNHOUSE: This is duplex apartment of the ground floor and basement of a 100years old historic building recently fully renovated. The exact location of the brownstone is: 2** MacDonough St, (Phone number hidden by Airbnb) Booklyn, NY. We are two blocks away from the Utica Av subway station of the A/C line (Blue). Approximate time to downtown Manhattan (Wall street) is 15min and to middle-town (Times Square) is 30min. Street parking is free and easy to find around the block. We have a nice neighborhood's cafeteria, in our block  (Website hidden by Airbnb)  and a very good restaurant, that was awarded Eat Out (Phone number hidden by Airbnb) by New york Time Out magazine.  (Website hidden by Airbnb)  The 1st floor/basement duplex: [4-11] Guests depending bedding requirements  [2] queen, [2] double, [1] double sofa-bed, [1] single. [3.5] Rooms duplex with [1] bathroom and [1] kitchen  [ (Phone number hidden by Airbnb) ] Total size Private back 500sf back yard with bbq.",Bedford-Stuyvesant,11233,40.68134005,-73.93636742,Entire home/apt,12,1,3,80,0.67,180,0.692979245
17298,Modern Brownstone living3,"BROOKLYN BROWNSTONE TOWNHOUSE 3rd floor This 3rd floor apartment of a 100years old historic building recently fully renovated. The exact location of the brownstone is: 2** MacDonough St, 11233 Booklyn, NY. We are two blocks away from the Utica Av subway station of the A/C line (Blue). Approximate time to downtown Manhattan (Wall street) is 15min and to middle-town (Times Square) is 30min. Street parking is free and easy to find around the block. We have a nice neighborhood's cafeteria, in our block  (Website hidden by Airbnb)  and a very good restaurant, that was awarded Eat Out 2009 by New york Time Out magazine.  (Website hidden by Airbnb)  ROOMS & BEDDING: [2-7] Guests depending bedding requirements  [1] queen, [2] single bunk bed, [2] single sofa bed [2.5] Rooms with [1] bathroom and [1] kitchen  [800sf-80m2] Total size Free wi-fi included, premium channels tv, clean linens and towels. Check in/out is flexible to be agreed with friendly owner. Housekeeper is available 24/7. ",Bedford-Stuyvesant,11233,40.68290561,-73.93663815,Entire home/apt,6,1,3,86,0.43,180,0.738882353
17299,Modern Brownstone living4,"BROOKLYN BROWNSTONE TOWNHOUSE 4th floor This 4th floor apartment of a 100years old historic building recently fully renovated. The exact location of the brownstone is: 2** MacDonough St, 11233 Booklyn, NY. We are two blocks away from the Utica Av subway station of the A/C line (Blue). Approximate time to downtown Manhattan (Wall street) is 15min and to middle-town (Times Square) is 30min. Street parking is free and easy to find around the block. We have a nice neighborhood's cafeteria, in our block  (Website hidden by Airbnb)  and a very good restaurant, that was awarded Eat Out 2009 by New york Time Out magazine.  (Website hidden by Airbnb)  ROOMS & BEDDING: [2-8] Guests depending bedding requirements  [1] queen, [1] double bed, [2] double sofa bed [2.5] Rooms with [1] bathroom and [1] kitchen  [800sf-80m2] Total size Free wi-fi included, premium channels tv, clean linens and towels. Check in/out is flexible to be agreed Housekeeper is available 24/7 ",Bedford-Stuyvesant,11233,40.68275973,-73.93502573,Entire home/apt,8,1,3,82,0.44,180,0.799567568
17693,"HARLEM, NEW YORK WELCOMES YOU!!",0,Washington Heights,10032,40.83138578,-73.94095376,Private room,2,1,1,98,1.5,65,0.845946875
17747,BLUE TRIM GUEST HOUSE,"A well-loved guest room in a bright, spacious flat: our family home of ten years, a nurturing destination for global travelers. Over tea, coffee or whisky (as your schedule goes), we'll get acquainted with one another's laughter and lives at a dining table which enjoys sweeping views of the city. We're respectful of boundaries and hope only to be of help while you're here. The layout of the apartment provides spaciousness, as the guest room pairs with a full private bathroom to form a distinct and sunny 'wing' for your quiet relaxation. Your windows face the rising sun, and blackout shades installed ensure a good night's rest no matter how sensitive to light you may be as a sleeper. There's ample closet and drawer space, electrical outlets within easy reach. As a launchpad to the larger city, we're perfectly positioned between JFK airport and Manhattan, making arrival a breeze, and exploration a joy. But you won't need to go far to find out why Brooklyn has a global reputation. If ques",Clinton Hill,11238,40.68346275,-73.96373532,Private room,2,1,1,98,0.82,105,0.879377907
18127,Charming East Village One Bedroom Flat,"Your relaxing holiday escape in the East Village awaits you!  Recently renovated, this uniquely warm space is more bright, clean, and equipped with both modern fixtures and historic charm with high ceilings, exposed brick, and wood floors. This block of East 7th Street, in the East Village Historic District, was featured in the NY Times in December 2010, check out the article to see some of the great establishments right outside your door.  Just search on your favorite browser for ""Clever Young East Seventh Street NY Times."" This clean, recently renovated, charming apartment has a full size living room, large separate bedroom, small but practical, clean modern kitchen and a nice new bathroom. The space is immaculate, very well heated, renovated, modern, and extremely well kept. High ceilings, lots of light (south facing), wood floors, thoughtful lighting with dimmers, exposed brick, plenty of closet space, cleaning service, and free reliable wifi. The apartment is nicely furnished and ",East Village,10003,40.72828036,-73.98801162,Entire home/apt,2,1,1,96,0.19,190,0.927526316
18195,King of Queens w/ Private Bathroom,"Updated, modern 3 bedroom, 2 bathroom apartment. Very spacious room including large closet, private bathroom and shower. Large Master Bedroom with private bath in a 3 bedroom/ 2 bathroom apartment. The room is (16ft x 12ft) with refinished floors and a new luxurious private bath! PLEASE CAREFULLY READ THROUGH ALL OF THE INFORMATION BELOW, BEFORE SENDING AN INQUIRY. The room sleeps 2 and belongs to a very spacious 3 bedroom/2 bathroom apartment in Woodside (Queens). We provide wireless internet access, as well as clean sheets and towels. The room is equipped with a queen size bed, air conditioner, TV, closet, desk, night stands, reading lamps and alarm clock.  You are more then welcome to make use of our spacious living room and, if you like cooking, of our newly renovated kitchen. Please note, that you would be sharing these common areas with us.  A quiet and safe neighborhood, Woodside is only a 20 min. subway-ride away from Midtown Manhattan. Right next to the Woodside/61 st subway s",Woodside,11377,40.74590188,-73.90763989,Private room,2,1,1,98,0.15,90,0.96279375
