,listing_id,id,date,reviewer_id,reviewer_name,comments
2478,7322,106321013,10/5/16,1104681,Arnie,Doty is warm and welcoming.  We had wonderful conversations and she made me feel that her apartment was mine for the duration.
2479,7322,107796401,10/12/16,87127334,Richard,"We didn't know what to expect, but Doti was a very accommodating host.  Breakfast was a great treat and she made us feel at home in the short time we were there (we usually we were out and about and only at the flat for sleep).  Would definitely stay again."
2480,7322,108878168,10/17/16,21983871,Paul,"From the moment I arrived I knew I was in the right place. Doti welcomed me into her super comfortable home and we began chatting like old friends meeting after a long absence. The bedroom is exactly as the picture and as comfortable as it looks. I was asked what I might like for breakfast and was treated to fresh, warm bagels, cream cheese and coffee. Her location is great for everything in Chelsea so 'Chelsea Perfect' fits the name. Thoroughly enjoyed my two night stay and found a new friend too! Please book with Doti for a really delightful and delicious stay."
2481,7322,113818980,11/13/16,89158149,Amberlee,"Doti is a gracious host and has traveled a lot. I'm sure she has some excellent stories, though our mere 24 hours in the city kept us from hearing them. The place is lovely, and in a convenient location. Doti is very accommodating and was a lovely host."
2482,7322,124335344,1/1/17,69942952,Joel,"We had a very nice and pleasant stay on Doti's place.  She greeted us with much warmth and kindness from the time we arrived to the moment we left.  She won't hesitate to help the guests in any way she can, we really felt that we were in good hands.  With a great host in a perfect location in NYC, Chelsea Perfect is truly AMAZING!!! Thanks Doti!"
2483,7322,127183370,1/16/17,66553362,Margaret,"Doti, was friendly and helpful. I couldn't have found a nicer host. Two thumbs up. "
2484,7322,138625099,3/20/17,98071590,Julie,"We had a great experience with Doti at Chelsea Perfect. Our flight was late, we were hungry and she was patient and helpful in suggesting a nice place for us to eat when we landed.   The accommodations are clean and comfortable - just like being home. The location is excellent, close to subway, shops and restaurants.  The breakfasts that Doti prepares are delicious!Doti is an accommodating hostess, very nice and helpful. We plan on staying with her again!!"
2485,7322,141541874,4/3/17,116718595,Heidi,"Doti has a small apartment in Manhattan, which was conveniently located near the pier where we were attending a wedding. Convenient to subway as well. She provided us with chocolates and water in our room and with coffee in the morning. We were only in the city for one night and she was very accommodating during our stay. "
2486,7322,142829806,4/9/17,78485891,Kelley,"Doti is a fantastic hostess. She was attentive and very kind. It was wonderful to wake up each day to breakfast, coffee and conversation. We felt like we were staying with a true friend. The neighborhood is great, and within easy walking distance to so many great places in Manhattan. Subway access also is easy. Overall a great experience from beginning to end. "
2487,7322,145886044,4/20/17,113837998,Rrrr,Dot is the perfect host and made us feel very comfortable.  We thoroughly enjoyed our short stay!
2488,7322,147206428,4/25/17,10235561,Serge,"Doti nous a accueilli avec chaleur et hospitalitÌ© Elle nous a servi des petits dÌ©jeuners diffÌ©rents et excellents chaque Matin .Elle nous a donnÌ© de bons conseils pour notre visite de NY.Nous avons partagÌ© de moments trÌ¬s agrÌ©ables, elle a mÌ»me pense ÌÊ mon anniversaire en m'offrant un gÌ¢teau.Elle est adorable Je la recommande ++++"
2489,7322,151005102,5/10/17,2977544,Molly,"Doti was such a kind and accommodating host! Her home is cozy and welcoming and a great place to relax after a hectic day in the city. The room was clean and comfortable, and we had wonderful conversations with Doti over breakfast (which was delicious). We will definitely be staying again when next in the city! Thank you Doti! :)"
2490,7322,151949413,5/14/17,1294678,Daniele,"Doti's aprtment was very well situated for our needs and fun in NYC.  Doti was very accommodating about us leaving our bags after checkout and was great about communicating.  Breakfast was included and was perfect.  We enjoyed spending some time getting to know Doti, as well as her son and granddaughter, who were visiting briefly.  Although the arpartment is very full... of books and other items, the bedroom had a light and airy feel.  Doti, thanks for everything! "
2491,7322,162571561,6/21/17,29668972,Helen,"Jag och min son Oskar bodde hos Doti i fem nÌ_tter och det gav vÌ´r resa en sÌ_rskild guldkant. Doti Ì_r en omtÌ_nksam vÌ_rd som gÌ¦r allt fÌ¦r att fÌ´ sina gÌ_ster att trivas. Hos Doti bodde vi centralt i en trevlig New York-lÌ_genhet med fantastiskt bra lÌ_ge i Chelsea. Vi fick dessutom mycket goda frukostar, tips pÌ´ restauranger, sevÌ_rdheter och kommunikationer och inte minst, mÌ¦jlighet att umgÌ´s och finna en ny vÌ_n.  "
2492,7322,165028584,6/30/17,120940401,Frithjof,"Alles, was bisher Ì_ber Doti geschrieben wurde, war glatt untertrieben! Sie ist so wunderbar, dass man eigentlich etwas negatives schreiben mÌ_sste,  um das nÌ_chste Mal in New York wieder die Chance zu haben, bei ihr wohnen zu dÌ_rfen.Ohne Zweifel ein tolle Gastgeberin.Einmal bei ihr, braucht man nie wieder etwas anderes zu suchen, wenn man nach New York reisen mÌ¦chte."
2493,7322,248038876,3/30/18,148144865,Josh,"Very thankful for accommodating us with last minute travel change of plans.  Host was very gracious in providing breakfast,  coffee, and snacks and warm hospitality. Excellent location close to subway lines. Thank you!"
2494,7322,252644821,4/11/18,47423426,SebastiÌÁn,"La estadÌ_a fue excelente desde el primer momento.Kerry nos recibiÌ_ muy amablemente y enseguida nos hizo sentir parte del hogar. Disfrutamos mucho compartir charlas y conocer mucho sobre la historia y la cultura del paÌ_s.El departamento tiene una ubicaciÌ_n privilegiada, muy accesible y cerca de muchas atracciones, medios de transporte y negocios varios.La comodidad es superior. La habitaciÌ_n estÌÁ alejada de las ÌÁreas comunes, lo cual permite tener privacidad si se desea. La cama es comodÌ_sima, ideal para cuando llegas de caminar durante todo el dÌ_a.Todo estÌÁ muy limpio. La ducha es ideal para sobrevivir al frÌ_o de la ciudad y la cocina tiene todo lo necesario para preparar lo que se desee.El desayuno merece un apartado especial. Cada maÌ±ana tenÌ_amos el desayuno preparado de acuerdo a nuestros gustos (cafÌ©, frutas, tostadas, bagels, huevos, cereales), ideal para iniciar el dÌ_a con mucha energÌ_a.En resumen, recomendamos 100% alojarse allÌ_, por la calidad del lugar y la calidez y amabilidad de los anfitriones."
2495,7322,254879927,4/18/18,44428900,David,"Doti's place is a great value, for Manhattan. The location works well for me. My host was very friendlyand informative. I would certainly stay here again."
2496,7322,257838770,4/27/18,22943422,James,"We were in New York for the Tribeca film Festival, in Chelsea and TriBeCa, and this was a great location for us! A very good value. Doti was out of town, but her husband, Kerry, was very flexible and helpful, and made us very nice breakfasts to order each day."
2497,7322,261996461,5/7/18,161579435,Melissa,"We had a wonderful weekend staying here in Chelsea.  Kerry was helping us while Doti was out of town, but Doti still emailed and checked up on us. They were both so helpful in what to do while in the area.  I would stay here anytime I was in the area again."
2498,7322,264273660,5/13/18,31457954,Madilyn,"The hosts take great pride in their home and rightly so... you will feel very welcomed in and part of the family. The communication prior to arrival and throughout the stay was excellent and they were very hospitable, offering anything we needed and more."
2499,7322,265298676,5/16/18,11890637,Rosemary,"If you have ever travelled in Europe, and stayed in a city flat, then this very similar. Look carefully at the pictures, because the hostess uses her space wisely and efficiently as all walls are utilized. The bedroom is huge. In fact, it is bigger than my hotel room at HGU.  The power strips on each side of the bed are accessible for all your electrical needs. Antique furniture is adorable and the mirrors on each side of bed are handy as the bathroom does not have a power outlet. The dining area is quaint, the kitchen compact. Coffee very good. Host and hostess are friendly and want to meet your breakfast preferences, but. Their specialty is local bagels with cream cheese and also bagel egg sandwiches. They have tips galore!  I needed a cobbler to fix my shoe, and was recommended  a close and reasonable one. Directions? I was pointed quickly in the right direction. By the way, the locations is ideal close to public transit and minutes away from everything. This apartment is shared with the hostess."
2500,7322,265843536,5/18/18,54382166,Julian Antonio,"Great place to stay that‰Ûªs overshadowed by the even better host. Doti was so warm and accommodating, and it really stood out among all the airbnbs that I‰Ûªve stayed in. Would absolutely recommend to anyone looking for a place to stay in New York."
2501,7322,267411806,5/21/18,36817673,Donna,First time we have shared a home and it couldn‰Ûªt have been better. Most gracious hosts who were more like family!  Her breakfasts were wonderful and the bed was very comfy! Also very helpful with directions etc
2502,7322,267758749,5/22/18,11849542,Michelle,"Doti, is kind, helpful and very welcoming . The location  is convenient to everything."
2503,7322,268315966,5/24/18,105490677,Mark,"Very clean, well-equipped room and amenities. Such a gracious host.  Perfect location, close to everything... or close to a train that will take you to everything . Literally had everything you could ask for in an AB&B experience.  Highest recommendation!!  Don't stay in a hotel when you can stay here. "
2504,7322,273599171,6/6/18,142687521,Jenny,"Imagine the best possible B and B experience, make it better in every way; that's what it's like to stay at Doti's in Chelsea. A lovely private room with antique furnishings, comfortable bed, delicious breakfast ( fresh fruit,  eggs, bagels and more) and best of all, our hosts Doti and Kerry- kind, generous, brilliant, so helpful, fascinating folks!  We feel like they are our new family in New York. Great location - plenty  of cool shops nearby,  great restaurants,  close to transportation, and the Highline.  An ideal experience in every way!"
2505,7322,274189658,6/8/18,34541927,Jim,"I enjoyed my stay in the Chelsea neighborhood. The bedroom was large and very clean. Doti took great care in assuring that I had everything I needed, including a good breakfast in the morning!"
2506,7322,276063441,6/12/18,27974142,Will,"Doti‰Ûªs place was great for our 4 night stay in Chelsea. The location is wonderful and very convenient to the subway. Breakfast was prepared each morning which is rare and Doti‰Ûªs husband, Kerry, did a great job of giving us some local tips to enjoy the city. Would definitely stay here again!"
2507,7322,276345659,6/13/18,21365664,Chris,"Chelsea perfect is a good name for this listing. Great location easily accessible by subway and located in the heart of a great neighborhood. The hosts are warm, generous, and have a great history of defining hospitality and the Airbnb model. The bedroom is a classic, very comfortable, and that room and the bathroom are immaculately clean and well appointed. Looking forward to going back soon!"
2508,7322,277490684,6/16/18,11486903,Edwin,"People like Doti & Kerry are the reason I love to travel with AirBnB: they‰Ûªre caring, interested and enabling you to live as a local for a few days.Our stay in NYC was brilliant and Kerry prepared us an excellent breakfast every day. The house is located near various subway lines and is a great base to explore the city from.Hope to come back some day !"
2509,7322,279047405,6/19/18,21365664,Chris,"This was my second stay and it may become a regular spot for me. Super clean, great communication, very nice hosts, and a great location."
2510,7322,281239717,6/24/18,28506494,Pamela,"This accommodation is unique and comfortable in Chelsea -one of the best (and safe)  areas of NYC. Affordable and easily found, Doti makes your experience in her home tailored to your needs. She is gracious and accommodating. This is what AirBnB is all about!!!"
2511,7322,281806941,6/25/18,53303874,Ant,Doti‰Ûªs place is great. I came late from a flight and booked last minute and she was willing to accommodate me with a smile.  Her place is clean and the space is very comfortable.  
2512,7322,291249583,7/15/18,6908381,Eun-Ah,"I made a reservation for my friends and they really loved this place. They said both Doti and the place were so lovely. Additionally, I was so much impressed by her efforts to communicate with her guests. She not only fully informed the important things in regards to staying at her place but also cared about what the guests wanted and was willing to be flexible to accommodate the guests‰Ûª need or request. I hope to have a chance to stay at her house myself in the future."
2513,7322,292273142,7/17/18,10058321,Molly,"The room was very comfortable and provided everything I needed. Doti is very attentive and generous with her time, breakfasts, snacks and offers to assist. Having been a frequent user of Airbnb, this was my first time in NYC. I think this gave me a better understanding of typical lifestyle for many people living in NY flats. Doti has purposed every bit of the space. She has a collection of antiques and books that she lovingly displays in this Chelsea apartment. Communication was easy. I enjoyed walking to the Highline one morning and this neighborhood is convenient to many attractions. "
2514,7322,292648417,7/18/18,39447012,Pam,"Doti's place is a wonderful place to stay when visiting NYC.  Location is great, the space is lovely, and Doti is a great hostess.  Thank you!"
2515,7322,294176755,7/21/18,61468930,Enrico,"If you have the chance, you don‰Ûªt want to pass up staying with Doti in the perfect location in NYC! My wife and I stayed in her guest bedroom, which looked exactly like the pictures. The bed was comfy, the room was clean, and Doti‰Ûªs breakfast was wonderful. I had just arrived after being out of town for a conference and Doti was able to do my laundry for me. Her apartment is 2 blocks from the subway and perfect for getting anywhere around town. There are plenty of restaurants near by and great nightlife in the Chelsea area. We highly recommend staying with Doti and will definitely stay here next time we‰Ûªre in NYC. Thanks Doti for being a superb host!"
2516,7322,294790091,7/22/18,22002442,Meghan,"Doti was a great host!! I recommend it to anyone who is looking for a welcoming place to stay in a great, central location. "
2517,7322,295499665,7/23/18,4525300,Damon,Doti went out of her way to make our stay with a little one easy and special. Given the small space she has to work with everything we wanted and more was provided. Thanks Doti!
2518,7322,295897111,7/24/18,22455716,Langston,Delightful and thoughtful couple. Nice bed and bath. An inexpensive place to stay in Chelsea.
2519,7322,296364487,7/25/18,23085761,Richard,"Great location, great hosts!"
2520,7322,298562338,7/29/18,48185171,Patrick,"Doti was an exceptionally wonderful host. She went to extra lengths to make sure we felt welcome and comfortable in her house. She even ordered delicious NY bagels for us one morning for breakfast. We loved getting to meet Doti and will 100% look to stay in her home again on our next visit to NYC.The apartment is wonderfully located in Chelsea. Everything we wanted to visit was easily reachable by walking or the metro. The sleeping and living space was very comfortable. The bed was very nice. Towels and soaps were provided for us. Every want and need we had was filled. I would highly recommend Doti's home to future visitors."
2521,7322,300233805,8/1/18,2704910,Greg,"We were only there one night, arriving a bit late, but we were warmly welcomed and made to feel comfortable and at home in a very genuine way. Our large bedroom, and the bathroom (and the whole apartment), were very clean and well organized, with many interesting books everywhere we looked. A variety of fresh and tasty breakfast choices were offered (Doti is one of the rare hosts that really understands the second ""b"" of Airbnb), and our check-out day needs were graciously accommodated. The location is excellent, very convenient to downtown, midtown and uptown, and the neighborhood has plenty of local interest in itself. And all of this at a very affordable rate. I can't recommend Doti's place highly enough."
2522,7322,300640316,8/2/18,177698765,Hector,"Doti is a great host, with a very comfortable and cozy space. Would stay again 8/8"
2523,7322,302452732,8/5/18,6904111,Leann,"Doti's apartment chock full of interesting items and books to peruse.  Her hospitality cannot be beat. We enjoyed every minute in their apartment.  The room is immaculate as was the bathroom. Doti and her husband were attentive to our needs, friendly and made us feel very comfortable.  We couldn't have asked for a better place to stay in New York City and hope to stay there again at some point.  Thank you, Doti, for helping to make our stay so special."
2524,7322,303068194,8/6/18,6708865,Stuart,A wonderful expereicene with a lovely host. Thanks so much Doti for a memorable visit.
2525,7322,304003251,8/8/18,43945650,Dora,"Doti's place is nice, comfortable and clean!   Doti is a very nice host!"
2526,7322,306392785,8/12/18,21296640,Shawna,Doti‰Ûªs place was in the perfect location right in the middle of everything! Her hospitality was amazing and I really enjoyed talking to her! Wish we could have stayed longer! Definitely recommend!
2527,7322,308487672,8/16/18,57980725,Ryan,"Amazing location and Doti & Kerry were amazingly wonderful hosts. Highly recommend their place, especially with their hospitality."
2528,7322,311202267,8/20/18,156248455,Mengchen,"Me and my husband just spent a wonderful weekend here. Kerry took a really good care of us. He welcomed us by the door when we arrived and gave us a lot of tips about how to visit New York. He prepared lovely breakfast and borrowed umbrella to us when raining. It‰Ûªs just felt like home. The bedroom is bigger than I thought and the bed is comfortable. I will definitely choose here if I come back to New York in the future!"
2529,7322,312518281,8/23/18,208542491,Pimravee,It is the good place to stay. The location is very convenion. And Hosts are very nice.
2530,7322,314307482,8/26/18,34597976,Lucia,Doti was very kind and thoughtful and her place was very nice. The room has its own air conditioner so it was perfectly cool. The bed was comfortable and the place was very clean. Doti was also a very nice host. I‰Ûªd definitely stay here again. 
2531,7322,320945673,9/9/18,169564104,Robbie,"Doti was a great host. Location is awesome, close to the subway, easy walk to anything you need. We'll stay again if the opportunity arises."
2532,7726,292284789,7/17/18,201611356,Norman,Everything that was advertised was in place.  I really felt at home.
2533,7726,297343230,7/27/18,85890147,Florencia,"Brooklyn real! muy tranquilo, nos alojamos con mis 2 ninias pequenias. Cerca del metro y con muchas soluciones gastronomicas muy cerca. Ambiente familiar en la casa y en el barrio. Adam y Charity fueron muy amables y estaban ahi presentes para cualquier necesidad."
2534,7726,299226463,7/30/18,61060490,Nelson,"This place is great if your looking to blend in with the local charm. Our hosts were very accommodating and even gave us some great tips on local spots. Parking wasn‰Ûªt too bad on the nearby streets either. "
2535,7726,301683829,8/4/18,63414260,Aoife,"This is a very cute little apartment close to the Nostrand stop on the blue line. The apartment is very spacious for a 1 bed and was perfect for my husband and I and our 11 month old baby. Adam and Charity kindly supplied us with a crib for the baby. The neighborhood is full of beautiful brownstones and Nostrand ave has a couple of small grocery stores just 5 minutes walk away. We didn‰Ûªt explore the neighborhood much as we headed to the waterfront each day. It‰Ûªs just a short ride on the subway to downtown Brooklyn and amazing views of Manhattan. We recommend Brooklyn Bridge Park, part of which had just opened when we visited so we pretty much had the entire park to ourselves. "
2536,7726,303998115,8/8/18,205559034,Sonja,very nice basement apartment with lots of space and light! Great host! nice neighborhood!
2537,7726,307068445,8/13/18,70797280,Emily,"I'm so happy we chose this Airbnb.  Adam and Charity are wonderful hosts.   Communication before and during the visit was quick, kind and always helpful.  The place is so lovely and spacious, and the decor and art are really terrific.  The bedroom is enormous!  The location is an easy walk to great bars, restaurants, and subway stations.   I will recommend this Airbnb to my friends and family in the future!"
2538,7726,309649634,8/18/18,6313095,Maria,We had a terrific stay in Brooklyn! The apartment is thoughtfully decorated and had everything we could need and more. Adam was easy to get in touch with for any questions we had and gave us some great restaurant recommendations. It was a hot couple of days when we visited and the A/C units were a godsend after walking around all day. The subway was a quick walk for our trips into Manhattan and the neighborhood felt safe and had plenty of options for dining and groceries. Highly recommend this Airbnb!
2539,7726,312984692,8/24/18,5447799,Darla,"I spent a week at Adam and Charitys place and it was quite lovely, thoughtfully decorated and really comfortable - the perfect first stop on my NYC tour. The bedroom is gorgeous and the bed comfortable. The kitchen was really useful and has everything you could possibly need to cook a meal. The backyard was stupendous with seating and a lush grassy yard. I had a couple of friends over for a dinner party and it was perfect. The location is in a beautiful part of Crown Heights, with close proximity to the express train to Manhattan. I would most certainly stay here again!"
2540,7726,320316533,9/8/18,186310797,Neha,"Location was perfect, loved the home. I would recommend people to stay here, Adam and Charity's place is wonderful."
2541,7726,324216165,9/16/18,20141373,Michele,"Traditional Brownstone apartment , well located near the A,C subway. Cute backyard and outdoor dining. Nice facilities, Adam and Charity very are accommodating hosts."
2542,7726,325728371,9/20/18,49897229,Benjamin,Great spot in Brooklyn. Extremely comfortable bed and couch. Great space for a small family!
2543,7726,331396678,10/2/18,44112113,Elina,If you love old houses as I do you'll love this place! It was spacious and as shown in the pictures. With a kid Netflix was a great bonus! Big recommendations to Adam and Charity and their lovely place.
2544,7801,7026,8/9/09,26220,Chi,"We stayed at Chaya's place for a week with our 2 kids. We had a wonderful time there, it was such a relief to have all that beautiful open space to come home to after an activity filled day in New York. The loft has a really peaceful feel to it, and it is surprisingly quiet during the night even though it is just around the corner from Bedford street. We loved the sauna, makes me wish we had one at home too... The apartment is well located, just a block or two from the L train, so getting to and from Manhattan is a breeze. "
2545,7801,8317,8/26/09,29070,Joshua & Gugulethu,This loft was incredible.  I last lived in NYC in a Soho sublet and Chaya's loft easily surpasses even that experience.  The kitchen had everything we needed.  The bed was wonderfully restful and the shag rug by the wall-sized projection system had memory foam underneath.  Not to mention the sauna.  And all this for less than what we were prepared to pay for the Hotel Chelsea.  My friends were blown away.  We hope our next vacation to NYC corresponds to one of Chaya's vacations. 
2546,7801,8591,8/30/09,31599,Opal,Simply AWESOME! We felt right at home at Chaya's loft.  It was clean and beautiful.  All the comforts of home. Maybe too comfortable.  We didn't want to leave! The location was perfect. WAY better than staying in a hotel room.  Worth every dime and then some. 
2547,7801,87811,8/31/10,173750,Sandra,
2548,7801,95077,9/12/10,71624,Petina,"Beautiful loft. The best place I've stayed in NYC. Hands Down! So many cool touches to the place. The kitchen is great and we had several dinners here. The rug is super comfy! The place was super clean.The loft is very close to the subway (1 stop from Manhattan). Bedford ave is full of interesting shops, bars and nightlife. nearby I recommend the following:shopping- Williamsburg flea market on saturdays, Bird, Megeating out: Diner, Marlow and Sons, Bozu, Walter's, Five Leaf, Fette Sau, Saltie, Egg, Pies n Thighsbars: Union Pool , Hotel Delmano, Brooklyn BowlI would definitely recommend this place to friends and stay here again."
2549,7801,164512,1/3/11,322540,Brent,"Nice place, and although I didn't meet Chaya, talked to her on the phone and we worked everything out great."
2550,7801,342116,6/29/11,439195,Molly,"Chaya's loft was in a perfect position for exploring both Brooklyn and Manhattan. We were slightly disappointed with the level of cleanliness when we arrived (we couldn't tell if the bed had fresh sheets or not, for instance), but that said, we had a comfortable and enjoyable stay over all.  Chaya gave us some good tips for the area. We ended up trying Best Pizza (on a night we had to stay in and wait for a lost bag to be delivered by an airline) and it was great. I can also highly recommend Diner for brunch! "
2551,7801,488222,8/30/11,703349,Les,"The photos don't do Chaya's place justice!  Without exaggerating, we couldn't believe our eyes when we first walked in.  It was huge, a very cool layout, and beautiful.  They have their own sauna!  Is this normal in Brooklyn?  We had 3 people in our party and visited at the end of august for 4 days/nights.  Hurricane Irene had caused nyc to shut down the mta and it looked likely we were going to spend 2 of the 4 days stuck inside.  Despite this, we were very thankful to have such a comfortable space that felt like home.  It was a very special trip and this space had a lot to do with that.  Thank you, Chaya!  Your place would be my number one choice to stay in NY!"
2552,7801,512801,9/8/11,244926,Ross,"Chaya's apartment  is amazing and even nicer than it looks in the photos.  The location was perfect for exploring Brooklyn and so close to the subway that you can be in Manhattan in no time at all. We also stayed in a nice hotel in SoHo on our trip but it didn't even compare to how good Chaya's place is, we would recommend it to everyone. Thank you."
2553,7801,809746,12/28/11,768779,Betsy,"We loved Chaya's apartment.  It is very well appointed including the kitchen which had everything I needed to cook up a storm.  The bed is so comfortable that it rivals my own at home.  We really loved the projector and watching football and movies on the huge wall.  The neighbors are very quiet, and the neighborhood is great and so quiet despite being just feet off of a main street. It is a perfect place to hang out even though getting away is easy with  the subway only two blocks away We are definitely planning on staying here again"
2554,7970,8077,8/23/09,25560,Susan,"This place is very very old but is kept very clean by the building manager. The air-con works intermittently, so the upper loft section gets very hot and unbearable to sleep in. If you don't mind old, then this place provides all the basics: a comfy bed, a shower, a fridge and a stove."
2555,7970,10951,9/21/09,34154,Bonnie And Ryan,"My parents actually stayed in this place and absolutly loved it, the location was perfect for them and the apartment was really clean and comfy. I'm sure they would recommend this place to anyone, especially an older couple like themselves who want to be in the thick of all the action for an action packed stay in the big apple. I would also like to thank Cee for letting me book the place for my parents. Cheers!"
2556,7970,16252,11/4/09,49693,Kevin,"This place is old but comfortable, I believe it would need a deep cleaning.  The only problem we had was the noise from the people above, seems like they never sleep.Having an elevator for 4th floor is a perk."
2557,7970,18039,11/22/09,54592,Andrea,I never saw cee but the super was really friendly. The room was old but very clean. Good neighborhood and close to many things and a short subway ride to others. We had four people with us so the price was good. 
2558,7970,33106,4/4/10,56283,Anjali,"I stayed there for a 2 night stay with 4 other friends (we were 5 adults total) and it was big enough. It is an old appartement that's for sure but it is very well located!!!! You can walk to Union square, Macy's, times square etc... The 2 double beds were comfy but the sofa was terrible as per my friend...I also believe that it would need a deep cleaning. I would suggest that people brings their own towels and sheets in order to avoid (Website hidden by Airbnb) conclude I would say that for the price we paid, it is worth it!"
2559,7970,39208,5/1/10,112120,Christina,"Good price for a cute rental. I stayed for 4 nights. It is an older rental, however most of the apartments in New York are. I was happy with it. I was easily able to reach Cee when I needed her, which was nice. I was happy to have a small kitchen with a fridge and microwave for leftovers.Very nice neighborhood. Easy walk to attractions.Overall, I was very happy with everything."
2560,7970,58532,6/28/10,85711,Christopher,"Cee was very helpful and responsive leading up to and during the trip.  The location is ideal for walking around the city and seeing all the sites and destination locations.  The place is pretty much exactly as pictured--its not a brand new place--but it has city charm and we had everything we could need right there in the apartment for a visit to NYC.  Excellent visit and a great place to stay for several people!  We had 3, but easily sleeps 4, and upwards of 6 if pressed.  Would gladly stay here again!"
2561,7970,279919,5/24/11,600077,Jay,"The apartment was great. Good location and easy to find. The super was a bit clueless and slow, but it didn't bother me. The cleaning guy was real nice. The place was supposed to be ready at 3pm and we had to wait until 4pm. That's the only complaint. It appeared as if noone actually lives there. "
2562,7970,298154,6/5/11,496090,Mary Jane,This is a well-located apartment in Chelsea with plenty of space for my adult daughter and (Website hidden by Airbnb) was clean and comfortable - kind of basic but fine.  
2563,7970,337339,6/27/11,599445,Olivier,"It was a great experience of N.Y.C staying in this apartment. It is well located. You can go to most of the places to be seen by foot in N.Y.C. The team who manages the building is really fun with a real N.Y.C accent. We were proposed to let our luggages in their office in the basement for the last day so that we could enjoy few more hours the city. Size of the appartment is Ok for three people, you do not feel like a rabbit in his cage ;). Conclusion : good place even if building a bit old."
2564,7970,434905,8/10/11,822087,Alessandra,"Perfect solution to live and visit New York, very near to everything (the Flatiron building really behind the corner, and the delicious hamburgers of Shake Shak too!), metro and bus just a few minutes. The house was very clean, confortable, nice, spacious. We were 3 and we staied very very well! Out of the window you can see the Empire State Building! :) I really reccomend this solution!"
2565,7970,732249,11/20/11,1098816,Soledad,"Cee apartment is great! Really comfortable and great location! "
2566,7970,794334,12/19/11,1486617,Eleanor,"Cee's place was as advertised - well-located, basic -- and fit our needs. The bed was uncomfortable, the lighting was dim, and the apartment could use a deep clean. If you have back problems or are looking for a nice spot to hang out, look elsewhere. But if you want a reasonable, convenient crash pad for up to 5 people, this is your place. Cee was responsive to questions via email, and though she was not around, the super let us in with no problems. Bring earplugs for street noise. "
2567,7970,1005183,3/17/12,1418052,Jess,"Perfect location. Right in the centre of everything. You really can see the Empire State Building from the window & at he weekend there is a great flea market across the street.We really enjoyed our stay and would definately return."
2568,7970,1311663,5/20/12,2335423,Patty,"We stayed in two places during our long weekend in NY. This place was the better of the two - even if the other one was technically ""nicer."" This place is bigger than the pictures imply, and the big bed, which isn't shown in these pics, was very comfy. Cee was very nice and responded quickly when there was a little snafu with the keys. The price is great. I'd definitely stay here again before I'd ever stay in a hotel or another apartment on this site. "
2569,7970,2581243,10/11/12,3504600,Dominic,"This is an amazing, central location to all you would want to see in Manhattan!  One block from beautiful Madison Square Park, lots of activity, a 2-minute walk to the N,Q,R subway, 15-minute walk to Times Square, and Eataly is right nearby (get your morning latte there every day!).  The building management is really nice and helpful and when the sink in the bathroom had a leak, they were right on top of getting it fixed.  Cee was quick to respond to everything and answered whatever questions we had before we arrived.  It's an old building so some water temp changes and squeaky floors are to be expected.  The apartment could use a bit of an update (some of the furniture feels well-worn, the ""loft"" is more of a crawl space, and the kitchen doesn't really inspire use) but you should be out exploring anyway so for the price it's totally worth it.  By no means is this to say it's a dump...just don't expect the Ritz.  This place is more ideal for explorers rather than those looking for a romantic getaway.  It's a great spot, comfortable enough, and in a very safe area...with very nice people attached (Cee and the management)."
2570,7970,2728847,10/27/12,3407428,StÌ©phane,Location was just perfect! Very close to Broadway and 5th Avenue. Flat is a bit old and could be cleaner. It was big enough for all 3 of us. Very quiet at night which was a good surprise!
2571,7970,3087106,12/14/12,2544057,Diana,"Great location for business or vacations to NYC. The apartment is close to food, a 24hr convenience store, subway stops, etc. Have stayed in this building before and would stay here again. "
2572,7970,3541202,2/14/13,4805632,Nacho,"Aunque no conocimos a Cee, los encargados del edificio nos atendieron perfectamente. La localizaciÌ_n del apartamento es magnÌ_fica, a un paseo de Times Square, en un barrio esplÌ©ndido, donde hay un montÌ_n de lugares con mÌ¼sica en vivo (en la 26), supermercados, etc. La Ì¼nica pega seria es la conexiÌ_n a internet, que es sÌ_lo por cable y no pudimos conectar los mÌ_viles por wifi, pero es tal y como aparece en las fotos, con vistas al Empire State desde la cama. De todas formas, es un apartamento muy recomendable."
2573,7970,3953521,3/30/13,61128,Veronica,"Great Location to everything.  Keys were there and delivered by the super.  My only thing was that it did need a little updating.  Coffee maker was probably from the 1970 and still had used coffee grind from, i guess, the previous renter. :( if we are paying for cleaning fees, than i would expect everything cleaned.. sorry..But the location was great.  "
2574,7970,4163052,4/15/13,5213104,Paul,"Thanks Cee for letting us stay in your apartment last week We stayed for five nights and the location was great. The apartment was clean, supplied well with plenty of towels for the four of us and the Super was easy to work with. "
2575,7970,4428026,5/5/13,1701371,Laura,Super sÌ©jour dans cet appartement bien situÌ© ÌÊ deux pas du Madison Square Park. La rue est calme et la vue donne sur l'Empire. Bien Ì©quipÌ©. 
